# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
TcIL3000_0_16530	TcIL3000_0_16530	TcIL3000_0_16530.1	protein_coding	0	9	7	6	0	0	1	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	9	0
TcIL3000_0_16560	TcIL3000_0_16560	TcIL3000_0_16560.1	protein_coding	0	0	0	11	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	8
TcIL3000_0_16570	TcIL3000_0_16570	TcIL3000_0_16570.1	protein_coding	0	0	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_16580	TcIL3000_0_16580	TcIL3000_0_16580.1	protein_coding	0	2	4	56	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	56
TcIL3000_0_16590	TcIL3000_0_16590	TcIL3000_0_16590.1	protein_coding	2	26	28	6	0	0	0	0	0	6	2	0	0	28	0	0	0	0	0	0	0	0	26	0
TcIL3000_0_16600	TcIL3000_0_16600	TcIL3000_0_16600.1	protein_coding	0	0	0	62	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_16610	TcIL3000_0_16610	TcIL3000_0_16610.1	protein_coding	2	3	11	45	0	0	1	0	0	0	2	0	0	10	0	0	0	0	0	1	0	0	3	45
TcIL3000_0_16620	TcIL3000_0_16620	TcIL3000_0_16620.1	protein_coding	1	11	13	79	0	0	0	4	0	28	0	0	0	9	0	0	0	0	0	1	0	0	11	51
TcIL3000_0_16630	TcIL3000_0_16630	TcIL3000_0_16630.1	protein_coding	0	10	8	73	0	0	0	0	0	46	0	0	0	8	0	0	0	0	0	0	0	0	10	27
TcIL3000_0_16640	TcIL3000_0_16640	TcIL3000_0_16640.1	protein_coding	0	2	7	67	0	0	0	0	0	57	0	0	0	7	0	0	0	0	0	0	0	0	2	10
TcIL3000_0_16650	TcIL3000_0_16650	TcIL3000_0_16650.1	protein_coding	0	0	0	49	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_16670	TcIL3000_0_16670	TcIL3000_0_16670.1	protein_coding	0	0	11	62	0	0	0	0	0	62	0	0	0	11	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_16690	TcIL3000_0_16690	TcIL3000_0_16690.1	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
TcIL3000_0_16770	TcIL3000_0_16770	TcIL3000_0_16770.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_16780	TcIL3000_0_16780	TcIL3000_0_16780.1	protein_coding	0	0	2	19	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	19
TcIL3000_0_16790	TcIL3000_0_16790	TcIL3000_0_16790.1	protein_coding	0	2	0	19	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	15
TcIL3000_0_16810	TcIL3000_0_16810	TcIL3000_0_16810.1	protein_coding	0	0	0	16	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_16820	TcIL3000_0_16820	TcIL3000_0_16820.1	protein_coding	0	2	1	13	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	2	2
TcIL3000_0_16830	TcIL3000_0_16830	TcIL3000_0_16830.1	protein_coding	1	8	8	2	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	8	2
TcIL3000_0_16840	TcIL3000_0_16840	TcIL3000_0_16840.1	protein_coding	6	3	12	76	0	0	0	0	0	50	5	0	0	12	0	0	0	0	0	1	0	0	3	26
TcIL3000_0_16850	TcIL3000_0_16850	TcIL3000_0_16850.1	protein_coding	0	0	0	107	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	36
TcIL3000_0_16860	TcIL3000_0_16860	TcIL3000_0_16860.1	protein_coding	1	5	3	52	0	0	0	0	0	35	1	0	0	3	0	0	0	0	0	0	0	0	5	17
TcIL3000_0_16870	TcIL3000_0_16870	TcIL3000_0_16870.1	protein_coding	2	4	6	26	0	0	0	0	0	24	2	0	0	6	0	0	0	0	0	0	0	0	4	2
TcIL3000_0_16880	TcIL3000_0_16880	TcIL3000_0_16880.1	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
TcIL3000_0_16890	TcIL3000_0_16890	TcIL3000_0_16890.1	protein_coding	0	1	4	14	0	0	0	0	0	12	0	0	0	4	0	0	0	0	0	0	0	0	1	2
TcIL3000_0_16930	TcIL3000_0_16930	TcIL3000_0_16930.1	protein_coding	0	2	0	15	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	2	0
TcIL3000_0_16940	TcIL3000_0_16940	TcIL3000_0_16940.1	protein_coding	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16
TcIL3000_0_16950	TcIL3000_0_16950	TcIL3000_0_16950.1	protein_coding	0	18	16	138	0	0	0	1	0	21	0	0	0	15	0	0	0	0	0	0	0	0	18	117
TcIL3000_0_16960	TcIL3000_0_16960	TcIL3000_0_16960.1	protein_coding	14	10	13	135	0	0	3	0	2	82	13	0	0	9	0	0	0	0	0	3	0	0	10	53
TcIL3000_0_16970	TcIL3000_0_16970	TcIL3000_0_16970.1	protein_coding	0	14	3	140	0	0	1	0	0	116	0	0	0	2	0	0	0	0	0	0	0	0	14	24
TcIL3000_0_16980	TcIL3000_0_16980	TcIL3000_0_16980.1	protein_coding	0	4	1	136	0	0	0	0	0	135	0	0	0	1	0	0	0	0	0	0	0	0	4	1
TcIL3000_0_16990	TcIL3000_0_16990	TcIL3000_0_16990.1	protein_coding	0	1	2	3	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1	0
TcIL3000_0_17000	TcIL3000_0_17000	TcIL3000_0_17000.1	protein_coding	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
TcIL3000_0_17010	TcIL3000_0_17010	TcIL3000_0_17010.1	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_17020	TcIL3000_0_17020	TcIL3000_0_17020.1	protein_coding	0	1	0	25	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1	5
TcIL3000_0_17030	TcIL3000_0_17030	TcIL3000_0_17030.1	protein_coding	0	0	0	26	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	19
TcIL3000_0_17040	TcIL3000_0_17040	TcIL3000_0_17040.1	protein_coding	0	4	7	15	0	1	0	0	0	8	0	0	0	6	0	0	0	0	0	0	0	0	4	7
TcIL3000_0_17050	TcIL3000_0_17050	TcIL3000_0_17050.1	protein_coding	0	0	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12
TcIL3000_0_17060	TcIL3000_0_17060	TcIL3000_0_17060.1	protein_coding	0	1	4	8	0	0	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	1	1
TcIL3000_0_17070	TcIL3000_0_17070	TcIL3000_0_17070.1	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_17080	TcIL3000_0_17080	TcIL3000_0_17080.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TcIL3000_0_17090	TcIL3000_0_17090	TcIL3000_0_17090.1	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TcIL3000_0_17110	TcIL3000_0_17110	TcIL3000_0_17110.1	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
TcIL3000_0_17130	TcIL3000_0_17130	TcIL3000_0_17130.1	protein_coding	2	23	20	59	0	0	0	0	0	59	2	0	0	20	0	0	0	0	0	0	0	0	23	0
TcIL3000_0_17140	TcIL3000_0_17140	TcIL3000_0_17140.1	protein_coding	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4
TcIL3000_0_17150	TcIL3000_0_17150	TcIL3000_0_17150.1	protein_coding	0	0	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_17160	TcIL3000_0_17160	TcIL3000_0_17160.1	protein_coding	0	0	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_17170	TcIL3000_0_17170	TcIL3000_0_17170.1	protein_coding	0	6	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	0
TcIL3000_0_17180	TcIL3000_0_17180	TcIL3000_0_17180.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
TcIL3000_0_17190	TcIL3000_0_17190	TcIL3000_0_17190.1	protein_coding	0	0	1	8	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	2
TcIL3000_0_17200	TcIL3000_0_17200	TcIL3000_0_17200.1	protein_coding	1	0	1	7	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	7
TcIL3000_0_17210	TcIL3000_0_17210	TcIL3000_0_17210.1	protein_coding	2	33	58	314	0	0	0	1	0	155	2	0	0	57	0	0	0	0	0	0	0	0	33	159
TcIL3000_0_17230	TcIL3000_0_17230	TcIL3000_0_17230.1	protein_coding	5	17	19	358	0	0	0	0	1	323	5	0	0	18	0	0	0	0	0	0	0	0	17	35
TcIL3000_0_17250	TcIL3000_0_17250	TcIL3000_0_17250.1	protein_coding	0	0	1	50	0	0	0	0	0	47	0	0	0	1	0	0	0	0	0	0	0	0	0	3
TcIL3000_0_17290	TcIL3000_0_17290	TcIL3000_0_17290.1	protein_coding	1	3	1	3	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	3	0
TcIL3000_0_17300	TcIL3000_0_17300	TcIL3000_0_17300.1	protein_coding	0	2	1	16	0	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	0	2	0
TcIL3000_0_17310	TcIL3000_0_17310	TcIL3000_0_17310.1	protein_coding	0	0	4	15	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	15
TcIL3000_0_17370	TcIL3000_0_17370	TcIL3000_0_17370.1	protein_coding	0	2	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	2	0
TcIL3000_0_17380	TcIL3000_0_17380	TcIL3000_0_17380.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_17390	TcIL3000_0_17390	TcIL3000_0_17390.1	protein_coding	0	0	0	24	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_17400	TcIL3000_0_17400	TcIL3000_0_17400.1	protein_coding	0	0	0	24	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_17410	TcIL3000_0_17410	TcIL3000_0_17410.1	protein_coding	0	0	0	24	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	4
TcIL3000_0_17430	TcIL3000_0_17430	TcIL3000_0_17430.1	protein_coding	0	1	7	16	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	16
TcIL3000_0_17440	TcIL3000_0_17440	TcIL3000_0_17440.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
TcIL3000_0_17450	TcIL3000_0_17450	TcIL3000_0_17450.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
TcIL3000_0_17460	TcIL3000_0_17460	TcIL3000_0_17460.1	protein_coding	0	4	2	84	0	0	0	0	0	66	0	0	0	2	0	0	0	0	0	0	0	0	4	18
TcIL3000_0_17490	TcIL3000_0_17490	TcIL3000_0_17490.1	protein_coding	2	1	0	47	0	0	0	0	0	18	2	0	0	0	0	0	0	2	0	0	1	0	1	29
TcIL3000_0_17500	TcIL3000_0_17500	TcIL3000_0_17500.1	protein_coding	0	0	0	50	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	32
TcIL3000_0_17520	TcIL3000_0_17520	TcIL3000_0_17520.1	protein_coding	0	3	2	16	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	3	12
TcIL3000_0_17540	TcIL3000_0_17540	TcIL3000_0_17540.1	protein_coding	0	0	2	11	0	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_17550	TcIL3000_0_17550	TcIL3000_0_17550.1	protein_coding	0	2	5	6	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	2	2
TcIL3000_0_17560	TcIL3000_0_17560	TcIL3000_0_17560.1	protein_coding	0	1	1	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	11
TcIL3000_0_17565	TcIL3000_0_17565	TcIL3000_0_17565.1	protein_coding	1	2	5	4	0	0	1	0	0	4	1	0	0	4	0	0	0	0	0	0	0	0	2	0
TcIL3000_0_17570	TcIL3000_0_17570	TcIL3000_0_17570.1	protein_coding	0	0	1	96	0	0	0	0	0	96	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_17640	TcIL3000_0_17640	TcIL3000_0_17640.1	protein_coding	0	2	2	164	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2	162
TcIL3000_0_17650	TcIL3000_0_17650	TcIL3000_0_17650.1	protein_coding	2	16	13	316	0	0	0	0	0	165	2	0	0	13	0	0	0	1	0	0	0	1	15	151
TcIL3000_0_17660	TcIL3000_0_17660	TcIL3000_0_17660.1	protein_coding	3	9	34	220	0	0	0	2	1	79	2	0	0	31	0	0	0	0	0	1	0	0	9	141
TcIL3000_0_17670	TcIL3000_0_17670	TcIL3000_0_17670.1	protein_coding	0	1	3	234	0	0	0	0	0	172	0	0	0	3	0	0	0	0	0	0	0	0	1	62
TcIL3000_0_17680	TcIL3000_0_17680	TcIL3000_0_17680.1	protein_coding	0	7	3	153	0	0	0	0	0	153	0	0	0	3	0	0	0	0	0	0	0	0	7	0
TcIL3000_0_17690	TcIL3000_0_17690	TcIL3000_0_17690.1	protein_coding	0	1	0	45	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TcIL3000_0_17700	TcIL3000_0_17700	TcIL3000_0_17700.1	protein_coding	0	0	0	64	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	9
TcIL3000_0_17710	TcIL3000_0_17710	TcIL3000_0_17710.1	protein_coding	0	1	3	62	0	0	0	0	0	18	0	0	0	3	0	0	0	0	0	0	0	0	1	44
TcIL3000_0_17720	TcIL3000_0_17720	TcIL3000_0_17720.1	protein_coding	0	0	1	57	0	0	0	0	0	54	0	0	0	1	0	0	0	0	0	0	0	0	0	3
TcIL3000_0_17730	TcIL3000_0_17730	TcIL3000_0_17730.1	protein_coding	0	0	0	32	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	21
TcIL3000_0_17740	TcIL3000_0_17740	TcIL3000_0_17740.1	protein_coding	0	0	1	26	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	15
TcIL3000_0_17750	TcIL3000_0_17750	TcIL3000_0_17750.1	protein_coding	0	0	1	13	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	5
TcIL3000_0_17760	TcIL3000_0_17760	TcIL3000_0_17760.1	protein_coding	0	4	3	13	0	0	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	0	4	5
TcIL3000_0_17770	TcIL3000_0_17770	TcIL3000_0_17770.1	protein_coding	0	0	0	21	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	11
TcIL3000_0_17790	TcIL3000_0_17790	TcIL3000_0_17790.1	protein_coding	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9
TcIL3000_0_17800	TcIL3000_0_17800	TcIL3000_0_17800.1	protein_coding	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9
TcIL3000_0_17810	TcIL3000_0_17810	TcIL3000_0_17810.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
TcIL3000_0_17820	TcIL3000_0_17820	TcIL3000_0_17820.1	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TcIL3000_0_17830	TcIL3000_0_17830	TcIL3000_0_17830.1	protein_coding	0	2	3	42	0	0	0	0	0	26	0	0	0	3	0	0	0	0	0	0	0	0	2	16
TcIL3000_0_17840	TcIL3000_0_17840	TcIL3000_0_17840.1	protein_coding	0	0	1	46	0	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	27
TcIL3000_0_17850	TcIL3000_0_17850	TcIL3000_0_17850.1	protein_coding	0	2	1	35	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	2	30
TcIL3000_0_17860	TcIL3000_0_17860	TcIL3000_0_17860.1	protein_coding	0	4	3	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	4
TcIL3000_0_17870	TcIL3000_0_17870	TcIL3000_0_17870.1	protein_coding	0	0	0	14	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
TcIL3000_0_17880	TcIL3000_0_17880	TcIL3000_0_17880.1	protein_coding	0	0	1	35	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	25
TcIL3000_0_17890	TcIL3000_0_17890	TcIL3000_0_17890.1	protein_coding	0	0	0	30	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	7
TcIL3000_0_17900	TcIL3000_0_17900	TcIL3000_0_17900.1	protein_coding	0	2	0	28	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2	18
TcIL3000_0_17910	TcIL3000_0_17910	TcIL3000_0_17910.1	protein_coding	0	1	1	25	0	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	1	6
TcIL3000_0_17920	TcIL3000_0_17920	TcIL3000_0_17920.1	protein_coding	0	1	1	24	0	0	0	0	0	23	0	0	0	1	0	0	0	0	0	0	0	0	1	1
TcIL3000_0_17990	TcIL3000_0_17990	TcIL3000_0_17990.1	protein_coding	0	1	1	8	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	1	0
TcIL3000_0_18000	TcIL3000_0_18000	TcIL3000_0_18000.1	protein_coding	0	1	2	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	7
TcIL3000_0_18020	TcIL3000_0_18020	TcIL3000_0_18020.1	protein_coding	0	0	5	4	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_18040	TcIL3000_0_18040	TcIL3000_0_18040.1	protein_coding	0	0	2	54	0	0	0	0	0	54	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_18050	TcIL3000_0_18050	TcIL3000_0_18050.1	protein_coding	0	0	0	56	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_18060	TcIL3000_0_18060	TcIL3000_0_18060.1	protein_coding	0	0	0	56	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_18090	TcIL3000_0_18090	TcIL3000_0_18090.1	protein_coding	0	0	0	34	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_18100	TcIL3000_0_18100	TcIL3000_0_18100.1	protein_coding	0	0	0	34	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	27
TcIL3000_0_18110	TcIL3000_0_18110	TcIL3000_0_18110.1	protein_coding	3	9	15	7	0	0	0	0	0	7	3	0	0	15	0	0	0	0	0	0	0	0	9	0
TcIL3000_0_18120	TcIL3000_0_18120	TcIL3000_0_18120.1	protein_coding	0	29	29	10	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	29	10
TcIL3000_0_18130	TcIL3000_0_18130	TcIL3000_0_18130.1	protein_coding	0	0	0	77	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_18140	TcIL3000_0_18140	TcIL3000_0_18140.1	protein_coding	1	2	7	96	0	0	0	0	0	8	1	0	0	7	0	0	0	0	0	0	0	0	2	88
TcIL3000_0_18160	TcIL3000_0_18160	TcIL3000_0_18160.1	protein_coding	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43
TcIL3000_0_18190	TcIL3000_0_18190	TcIL3000_0_18190.1	protein_coding	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
TcIL3000_0_18200	TcIL3000_0_18200	TcIL3000_0_18200.1	protein_coding	2	9	12	17	0	0	0	0	0	0	2	0	0	12	0	0	0	0	0	0	0	0	9	17
TcIL3000_0_18210	TcIL3000_0_18210	TcIL3000_0_18210.1	protein_coding	0	0	3	42	0	0	0	0	0	23	0	0	0	3	0	0	0	0	0	0	0	0	0	19
TcIL3000_0_18220	TcIL3000_0_18220	TcIL3000_0_18220.1	protein_coding	2	0	1	69	0	0	0	0	1	37	2	0	0	0	0	0	0	0	0	1	0	0	0	32
TcIL3000_0_18230	TcIL3000_0_18230	TcIL3000_0_18230.1	protein_coding	0	5	3	10	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	10
TcIL3000_0_18240	TcIL3000_0_18240	TcIL3000_0_18240.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
TcIL3000_0_18250	TcIL3000_0_18250	TcIL3000_0_18250.1	protein_coding	0	0	0	58	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	41
TcIL3000_0_18270	TcIL3000_0_18270	TcIL3000_0_18270.1	protein_coding	2	31	43	64	0	0	0	0	0	50	2	0	0	43	0	0	0	0	0	0	0	0	31	14
TcIL3000_0_18280	TcIL3000_0_18280	TcIL3000_0_18280.1	protein_coding	0	11	18	111	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	11	111
TcIL3000_0_18290	TcIL3000_0_18290	TcIL3000_0_18290.1	protein_coding	0	1	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TcIL3000_0_18300	TcIL3000_0_18300	TcIL3000_0_18300.1	protein_coding	0	1	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	3
TcIL3000_0_18310	TcIL3000_0_18310	TcIL3000_0_18310.1	protein_coding	0	0	0	9	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4
TcIL3000_0_18320	TcIL3000_0_18320	TcIL3000_0_18320.1	protein_coding	0	0	1	8	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	7
TcIL3000_0_18330	TcIL3000_0_18330	TcIL3000_0_18330.1	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
TcIL3000_0_18410	TcIL3000_0_18410	TcIL3000_0_18410.1	protein_coding	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43
TcIL3000_0_18420	TcIL3000_0_18420	TcIL3000_0_18420.1	protein_coding	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
TcIL3000_0_18460	TcIL3000_0_18460	TcIL3000_0_18460.1	protein_coding	1	4	11	35	0	0	0	0	1	29	0	0	0	11	0	0	0	0	0	1	0	0	4	6
TcIL3000_0_18470	TcIL3000_0_18470	TcIL3000_0_18470.1	protein_coding	0	1	3	47	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	1	44
TcIL3000_0_18480	TcIL3000_0_18480	TcIL3000_0_18480.1	protein_coding	0	0	0	51	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_18490	TcIL3000_0_18490	TcIL3000_0_18490.1	protein_coding	2	0	0	76	0	0	0	0	0	25	2	0	0	0	0	0	0	0	0	1	0	0	0	51
TcIL3000_0_18500	TcIL3000_0_18500	TcIL3000_0_18500.1	protein_coding	0	0	0	9	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6
TcIL3000_0_18510	TcIL3000_0_18510	TcIL3000_0_18510.1	protein_coding	12	25	37	363	0	1	0	0	0	0	12	0	0	36	0	0	0	0	0	0	0	0	25	363
TcIL3000_0_18520	TcIL3000_0_18520	TcIL3000_0_18520.1	protein_coding	14	107	65	251	0	3	3	1	2	93	13	0	0	56	0	0	0	0	0	1	0	0	107	158
TcIL3000_0_18530	TcIL3000_0_18530	TcIL3000_0_18530.1	protein_coding	19	68	51	299	0	1	1	1	2	287	18	0	0	46	0	0	0	0	0	1	0	0	68	12
TcIL3000_0_18570	TcIL3000_0_18570	TcIL3000_0_18570.1	protein_coding	0	0	0	20	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	11
TcIL3000_0_18580	TcIL3000_0_18580	TcIL3000_0_18580.1	protein_coding	3	0	1	16	0	0	0	0	0	11	2	0	0	1	0	0	0	0	0	1	0	0	0	5
TcIL3000_0_18590	TcIL3000_0_18590	TcIL3000_0_18590.1	protein_coding	0	3	2	108	0	0	0	0	0	108	0	0	0	2	0	0	0	0	0	0	0	0	3	0
TcIL3000_0_18600	TcIL3000_0_18600	TcIL3000_0_18600.1	protein_coding	9	31	27	67	0	0	1	1	1	27	8	0	0	24	0	0	0	0	0	1	0	0	31	40
TcIL3000_0_18610	TcIL3000_0_18610	TcIL3000_0_18610.1	protein_coding	0	9	6	119	0	0	0	0	0	12	0	0	0	6	0	0	0	0	0	0	0	0	9	107
TcIL3000_0_18620	TcIL3000_0_18620	TcIL3000_0_18620.1	protein_coding	1	3	8	75	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	3	75
TcIL3000_0_18630	TcIL3000_0_18630	TcIL3000_0_18630.1	protein_coding	0	4	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	22
TcIL3000_0_18640	TcIL3000_0_18640	TcIL3000_0_18640.1	protein_coding	0	5	9	12	0	0	0	0	0	12	0	0	0	9	0	0	0	0	0	0	0	0	5	0
